Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,22,38,21,7.12,49.49,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,480.50,502.40,555.50,583.70,632.00,631.60,609.20,590.70,630.70,616.00,576.10,648.70,481.00,538.00,564.50,516.80,1448.50,1448.50,0.005,4.740,87.000
2025-11-04-,22,38,22,7.13,49.48,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,480.50,502.40,555.50,583.70,632.00,631.60,609.20,590.70,630.70,616.00,576.10,648.70,481.00,538.00,564.50,516.80,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,23,7.15,49.48,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,482.30,502.40,557.60,583.70,634.00,631.60,609.20,590.70,630.70,616.00,576.10,648.70,481.00,538.00,564.50,516.80,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,24,7.17,49.50,-1.35,-1.35,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,482.30,504.20,557.60,585.60,634.00,633.60,611.20,592.60,633.00,617.90,578.20,650.60,482.80,539.60,566.20,518.40,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,25,7.18,49.47,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.40,482.30,504.20,557.60,585.60,634.00,633.60,611.20,592.60,633.00,617.90,578.20,650.60,482.80,539.60,566.20,518.40,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,26,7.20,49.49,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,484.20,506.10,559.70,587.70,636.10,635.60,611.20,592.60,633.00,617.90,578.20,650.60,482.80,539.60,566.20,518.40,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,27,7.22,49.53,-1.35,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,484.20,506.10,559.70,587.70,636.10,635.60,612.90,594.60,635.00,620.10,580.30,652.50,484.90,541.40,567.80,519.80,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,28,7.23,49.50,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.50,484.20,506.10,559.70,587.70,636.10,635.60,612.90,594.60,635.00,620.10,580.30,652.50,484.90,541.40,567.80,519.80,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,29,7.25,49.48,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,485.80,508.10,561.70,589.80,638.00,637.40,612.90,594.60,635.00,620.10,580.30,652.50,484.90,541.40,567.80,519.80,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,30,7.27,49.48,-1.34,-1.33,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,485.80,508.10,561.70,589.80,638.00,637.40,614.90,596.70,637.10,622.10,582.20,654.30,486.90,543.20,569.20,521.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,31,7.28,49.48,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,485.80,508.10,561.70,589.80,638.00,637.40,614.90,596.70,637.10,622.10,582.20,654.30,486.90,543.20,569.20,521.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,32,7.30,49.49,-1.34,-1.35,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,487.60,509.90,563.60,591.60,640.10,639.40,616.60,596.70,639.30,622.10,584.30,654.30,486.90,543.20,569.20,521.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,33,7.32,49.49,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,487.60,509.90,563.60,591.60,640.10,639.40,616.60,598.50,639.30,624.00,584.30,656.10,488.70,544.80,570.90,522.90,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,34,7.33,49.49,-1.35,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.40,487.60,509.90,563.60,591.60,640.10,639.40,616.60,598.50,639.30,624.00,584.30,656.10,488.70,544.80,570.90,522.90,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,35,7.35,49.48,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,489.10,511.80,565.50,593.70,641.90,641.20,618.40,598.50,641.20,624.00,586.10,656.10,488.70,544.80,570.90,522.90,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,36,7.37,49.49,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,489.10,511.80,565.50,593.70,641.90,641.20,618.40,600.50,641.20,626.00,586.10,658.00,490.70,546.50,572.30,524.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,37,7.38,49.48,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,489.10,511.80,565.50,593.70,641.90,641.20,618.40,600.50,641.20,626.00,586.10,658.00,490.70,546.50,572.30,524.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,38,7.40,49.53,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,490.90,513.60,567.60,595.50,643.90,643.10,620.30,602.30,643.30,627.90,588.10,659.60,490.70,546.50,572.30,524.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,39,7.42,49.48,-1.35,-1.34,-0.84,-0.08,-0.40,200.00,100.00,0.00,99.50,100.40,0.00,89.50,490.90,513.60,567.60,595.50,643.90,643.10,620.30,602.30,643.30,627.90,588.10,659.60,492.50,548.20,573.90,526.10,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,40,7.43,49.48,-1.34,-1.35,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.50,490.90,513.60,567.60,595.50,643.90,643.10,620.30,602.30,643.30,627.90,588.10,659.60,492.50,548.20,573.90,526.10,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,41,7.45,49.49,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,492.60,515.40,569.60,597.60,645.90,645.00,622.10,604.30,645.40,629.90,590.20,661.50,492.50,548.20,573.90,526.10,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,42,7.47,49.49,-1.35,-1.33,-0.84,-0.08,-0.40,200.00,99.90,0.00,99.50,100.40,0.00,89.40,492.60,515.40,569.60,597.60,645.90,645.00,622.10,604.30,645.40,629.90,590.20,661.50,494.50,549.90,575.50,527.50,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,38,43,7.48,49.48,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.50,492.60,515.40,569.60,597.60,645.90,645.00,622.10,604.30,645.40,629.90,590.20,661.50,494.50,549.90,575.50,527.50,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,38,44,7.50,49.53,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.50,494.20,517.30,571.40,599.60,647.70,647.00,623.90,606.30,647.30,631.90,592.00,663.30,496.50,549.90,576.90,527.50,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,38,45,7.52,49.50,-1.33,-1.34,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.50,494.20,517.30,571.40,599.60,647.70,647.00,623.90,606.30,647.30,631.90,592.00,663.30,496.50,551.50,576.90,529.00,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,46,7.53,49.52,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.40,494.20,517.30,571.40,599.60,647.70,647.00,623.90,606.30,647.30,631.90,592.00,663.30,496.50,551.50,576.90,529.00,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,47,7.55,49.49,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.40,495.90,519.10,573.40,601.40,649.70,648.70,625.60,608.10,649.40,633.80,593.90,665.00,498.20,551.50,578.50,529.00,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,48,7.57,49.50,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.40,0.00,89.40,495.90,519.10,573.40,601.40,649.70,648.70,625.60,608.10,649.40,633.80,593.90,665.00,498.20,553.20,578.50,530.50,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,49,7.58,49.50,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,497.60,519.10,575.30,601.40,651.50,648.70,625.60,608.10,649.40,633.80,593.90,665.00,498.20,553.20,578.50,530.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,50,7.60,49.50,-1.35,-1.34,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,497.60,520.90,575.30,603.30,651.50,650.60,627.40,610.00,651.30,635.80,595.80,666.80,500.20,554.90,579.90,531.90,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,51,7.62,49.49,-1.35,-1.34,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,497.60,520.90,575.30,603.30,651.50,650.60,627.40,610.00,651.30,635.80,595.80,666.80,500.20,554.90,579.90,531.90,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,52,7.63,49.50,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,499.10,520.90,577.20,603.30,653.50,650.60,627.40,610.00,651.30,635.80,595.80,666.80,500.20,554.90,579.90,531.90,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,53,7.65,49.51,-1.34,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,499.10,522.60,577.20,605.10,653.50,652.30,629.30,611.70,653.30,637.50,597.80,668.50,501.90,556.40,581.30,533.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,54,7.67,49.48,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,499.10,522.60,577.20,605.10,653.50,652.30,629.30,611.70,653.30,637.50,597.80,668.50,501.90,556.40,581.30,533.50,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,38,55,7.68,49.49,-1.33,-1.35,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,500.80,524.40,579.00,607.10,655.40,654.20,629.30,611.70,653.30,637.50,597.80,668.50,501.90,556.40,581.30,533.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,56,7.70,49.50,-1.33,-1.34,-0.83,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,500.80,524.40,579.00,607.10,655.40,654.20,630.90,613.70,655.30,639.50,599.70,670.30,503.80,558.10,582.90,534.80,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,38,57,7.72,49.49,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,500.80,524.40,579.00,607.10,655.40,654.20,630.90,613.70,655.30,639.50,599.70,670.30,503.80,558.10,582.90,534.80,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,38,58,7.73,49.48,-1.35,-1.33,-0.84,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,502.30,526.20,580.80,609.00,657.20,656.00,630.90,613.70,655.30,639.50,599.70,670.30,503.80,558.10,582.90,534.80,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,38,59,7.75,49.53,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,502.30,526.20,580.80,609.00,657.20,656.00,632.70,615.60,657.20,641.40,601.40,672.00,505.70,559.60,584.30,536.30,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,39, 0,7.77,49.53,-1.35,-1.35,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,502.30,526.20,580.80,609.00,657.20,656.00,632.70,615.60,657.20,641.40,601.40,672.00,505.70,559.60,584.30,536.30,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,39, 1,7.78,49.50,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,504.00,527.90,582.70,610.70,659.10,657.70,634.40,615.60,659.20,641.40,603.40,672.00,505.70,559.60,584.30,536.30,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,39, 2,7.80,49.50,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,504.00,527.90,582.70,610.70,659.10,657.70,634.40,617.30,659.20,643.20,603.40,673.70,507.40,561.20,585.70,537.60,1448.50,1448.50,0.006,4.750,87.000
2025-11-04-,22,39, 3,7.82,49.49,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,504.00,527.90,582.70,610.70,659.10,657.70,634.40,617.30,659.20,643.20,603.40,673.70,507.40,561.20,585.70,537.60,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,39, 4,7.83,49.48,-1.35,-1.35,-0.83,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,505.50,529.60,584.60,612.60,660.80,659.50,636.10,617.30,661.00,643.20,605.10,673.70,507.40,561.20,585.70,537.60,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,39, 5,7.85,49.53,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.40,505.50,529.60,584.60,612.60,660.80,659.50,636.10,619.20,661.00,645.10,605.10,675.40,509.30,562.80,587.10,539.10,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,39, 6,7.87,49.50,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.40,505.50,529.60,584.60,612.60,660.80,659.50,636.10,619.20,661.00,645.10,605.10,675.40,509.30,562.80,587.10,539.10,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39, 7,7.88,49.47,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,507.10,531.30,586.30,614.40,662.70,661.20,637.80,620.80,663.00,646.80,607.00,676.90,509.30,562.80,587.10,539.10,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,39, 8,7.90,49.49,-1.34,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,507.10,531.30,586.30,614.40,662.70,661.20,637.80,620.80,663.00,646.80,607.00,676.90,511.00,564.30,588.60,540.50,1448.50,1448.50,0.005,4.750,87.100
2025-11-04-,22,39, 9,7.92,49.48,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,507.10,531.30,586.30,614.40,662.70,661.20,637.80,620.80,663.00,646.80,607.00,676.90,511.00,564.30,588.60,540.50,1448.50,1448.50,0.005,4.750,87.000
2025-11-04-,22,39,10,7.93,49.48,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,508.70,533.00,588.20,616.20,664.50,663.00,639.50,622.70,664.80,648.70,608.70,678.70,511.00,564.30,588.60,540.50,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,11,7.95,49.49,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,508.70,533.00,588.20,616.20,664.50,663.00,639.50,622.70,664.80,648.70,608.70,678.70,512.90,566.00,589.90,541.80,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,12,7.97,49.49,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,508.70,533.00,588.20,616.20,664.50,663.00,639.50,622.70,664.80,648.70,608.70,678.70,512.90,566.00,589.90,541.80,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,13,7.98,49.53,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,510.20,534.60,589.90,618.00,666.20,664.70,641.30,624.40,666.70,650.40,610.60,680.20,514.60,566.00,591.30,541.80,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,14,8.00,49.48,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,99.90,0.00,99.60,100.30,0.00,89.50,510.20,534.60,589.90,618.00,666.20,664.70,641.30,624.40,666.70,650.40,610.60,680.20,514.60,567.40,591.30,543.20,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,15,8.02,49.49,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,510.20,534.60,589.90,618.00,666.20,664.70,641.30,624.40,666.70,650.40,610.60,680.20,514.60,567.40,591.30,543.20,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,16,8.03,49.48,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,511.70,536.40,591.70,619.80,668.10,666.40,642.80,626.20,668.60,652.20,612.40,682.00,516.30,567.40,592.70,543.20,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,17,8.05,49.49,-1.35,-1.32,-0.84,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,511.70,536.40,591.70,619.80,668.10,666.40,642.80,626.20,668.60,652.20,612.40,682.00,516.30,569.00,592.70,544.50,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,18,8.07,49.53,-1.34,-1.34,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,513.10,536.40,593.50,619.80,669.70,666.40,642.80,626.20,668.60,652.20,612.40,682.00,516.30,569.00,592.70,544.50,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,19,8.08,49.48,-1.36,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,513.10,538.10,593.50,621.60,669.70,668.20,644.60,628.00,670.40,654.10,614.10,683.60,518.20,570.50,594.10,546.00,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,20,8.10,49.48,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,513.10,538.10,593.50,621.60,669.70,668.20,644.60,628.00,670.40,654.10,614.10,683.60,518.20,570.50,594.10,546.00,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,21,8.12,49.53,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,514.80,538.10,595.20,621.60,671.60,668.20,644.60,628.00,670.40,654.10,614.10,683.60,518.20,570.50,594.10,546.00,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,22,8.13,49.48,-1.36,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.60,100.30,0.00,89.50,514.80,539.70,595.20,623.30,671.60,669.80,646.10,629.60,672.30,655.80,615.90,685.20,519.80,572.10,595.50,547.30,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,23,8.15,49.52,-1.36,-1.34,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,514.80,539.70,595.20,623.30,671.60,669.80,646.10,629.60,672.30,655.80,615.90,685.20,519.80,572.10,595.50,547.30,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,24,8.17,49.51,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,516.20,541.40,597.00,625.10,673.20,671.60,646.10,629.60,672.30,655.80,615.90,685.20,519.80,572.10,595.50,547.30,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,25,8.18,49.50,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,516.20,541.40,597.00,625.10,673.20,671.60,647.80,631.40,674.00,657.60,617.60,686.90,521.60,573.60,596.80,548.60,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,26,8.20,49.48,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,516.20,541.40,597.00,625.10,673.20,671.60,647.80,631.40,674.00,657.60,617.60,686.90,521.60,573.60,596.80,548.60,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,27,8.22,49.50,-1.35,-1.33,-0.84,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,517.70,542.90,598.60,626.80,675.00,673.30,647.80,631.40,674.00,657.60,617.60,686.90,521.60,573.60,596.80,548.60,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,28,8.23,49.49,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,517.70,542.90,598.60,626.80,675.00,673.30,649.50,633.30,675.90,659.40,619.40,688.40,523.20,575.10,598.10,550.00,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,29,8.25,49.49,-1.36,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.30,0.00,89.50,517.70,542.90,598.60,626.80,675.00,673.30,649.50,633.30,675.90,659.40,619.40,688.40,523.20,575.10,598.10,550.00,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,30,8.27,49.50,-1.35,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.70,100.30,0.00,89.50,519.20,544.60,600.40,628.60,676.80,674.90,651.00,633.30,677.70,659.40,621.20,688.40,523.20,575.10,598.10,550.00,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,31,8.28,49.48,-1.35,-1.34,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.30,0.00,89.50,519.20,544.60,600.40,628.60,676.80,674.90,651.00,634.80,677.70,661.00,621.20,690.10,525.00,576.60,599.50,551.20,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,32,8.30,49.48,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.30,0.00,89.50,519.20,544.60,600.40,628.60,676.80,674.90,651.00,634.80,677.70,661.00,621.20,690.10,525.00,576.60,599.50,551.20,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,33,8.32,49.48,-1.35,-1.35,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.70,100.20,0.00,89.50,520.60,546.20,602.20,630.40,678.40,676.60,652.80,634.80,679.40,661.00,622.80,690.10,525.00,576.60,599.50,551.20,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,34,8.33,49.49,-1.35,-1.35,-0.84,-0.08,-0.40,200.00,99.90,0.00,99.70,100.20,0.00,89.50,520.60,546.20,602.20,630.40,678.40,676.60,652.80,636.50,679.40,662.80,622.80,691.70,526.70,578.00,600.80,552.60,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,35,8.35,49.48,-1.35,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,520.60,546.20,602.20,630.40,678.40,676.60,652.80,636.50,679.40,662.80,622.80,691.70,526.70,578.00,600.80,552.60,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,36,8.37,49.52,-1.35,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,522.10,547.70,603.80,632.00,680.20,678.20,654.20,638.20,681.20,664.40,624.60,693.20,526.70,578.00,600.80,552.60,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,37,8.38,49.51,-1.33,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,522.10,547.70,603.80,632.00,680.20,678.20,654.20,638.20,681.20,664.40,624.60,693.20,528.30,579.50,602.20,553.90,1448.50,1448.50,0.006,4.760,87.100
2025-11-04-,22,39,38,8.40,49.48,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,522.10,547.70,603.80,632.00,680.20,678.20,654.20,638.20,681.20,664.40,624.60,693.20,528.30,579.50,602.20,553.90,1448.50,1448.50,0.006,4.760,87.100
2025-11-04-,22,39,39,8.42,49.48,-1.35,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,523.50,549.40,605.50,633.80,681.80,679.80,655.90,640.00,683.10,666.20,626.20,694.70,528.30,579.50,602.20,553.90,1448.50,1448.50,0.006,4.760,87.000
2025-11-04-,22,39,40,8.43,49.50,-1.34,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,523.50,549.40,605.50,633.80,681.80,679.80,655.90,640.00,683.10,666.20,626.20,694.70,530.10,580.90,603.40,555.10,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,41,8.45,49.48,-1.36,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,523.50,549.40,605.50,633.80,681.80,679.80,655.90,640.00,683.10,666.20,626.20,694.70,530.10,580.90,603.40,555.10,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,42,8.47,49.49,-1.34,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,525.00,550.90,607.10,635.30,683.50,681.30,657.40,641.50,684.70,667.80,627.90,696.30,531.60,580.90,604.70,555.10,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,43,8.48,49.49,-1.34,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,525.00,550.90,607.10,635.30,683.50,681.30,657.40,641.50,684.70,667.80,627.90,696.30,531.60,582.40,604.70,556.40,1448.50,1448.50,0.005,4.760,87.000
2025-11-04-,22,39,44,8.50,49.49,-1.35,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,526.30,550.90,608.80,635.30,685.10,681.30,657.40,641.50,684.70,667.80,627.90,696.30,531.60,582.40,604.70,556.40,1448.50,1448.50,0.005,4.760,87.100
2025-11-04-,22,39,45,8.52,49.49,-1.35,-1.33,-0.84,-0.08,-0.40,200.00,100.00,0.00,99.70,100.20,0.00,89.50,526.30,552.50,608.80,637.10,685.10,683.10,659.10,643.20,686.50,669.50,629.50,697.90,533.30,582.40,605.90,556.40,1448.50,1448.50,0.005,4.760,87.000
