Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,19, 8,17,7.17,49.48,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,315.50,327.40,367.10,389.70,407.10,392.50,413.70,386.00,462.90,463.80,423.70,481.50,345.60,377.60,389.30,344.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,18,7.18,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,315.50,327.40,367.10,389.70,407.10,392.50,413.70,386.00,462.90,463.80,423.70,481.50,345.60,379.00,389.30,346.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,19,7.20,49.48,-1.39,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,315.50,327.40,367.10,389.70,407.10,392.50,413.70,386.00,462.90,463.80,423.70,481.50,345.60,379.00,389.30,346.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,20,7.22,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,316.90,328.90,368.80,391.30,408.80,394.30,415.30,387.60,464.50,465.30,425.20,483.10,347.20,379.00,390.60,346.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,21,7.23,49.49,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,316.90,328.90,368.80,391.30,408.80,394.30,415.30,387.60,464.50,465.30,425.20,483.10,347.20,380.30,390.60,347.50,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,22,7.25,49.52,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,318.50,328.90,370.50,391.30,410.50,394.30,415.30,387.60,464.50,465.30,425.20,483.10,347.20,380.30,390.60,347.50,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,23,7.27,49.48,-1.39,-1.37,-0.90,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,318.50,330.50,370.50,393.00,410.50,396.00,417.00,389.40,466.30,467.00,426.80,484.60,348.70,381.80,391.90,348.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,24,7.28,49.48,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,318.50,330.50,370.50,393.00,410.50,396.00,417.00,389.40,466.30,467.00,426.80,484.60,348.70,381.80,391.90,348.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,25,7.30,49.52,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,319.90,332.00,372.10,394.60,412.20,397.80,417.00,389.40,466.30,467.00,426.80,484.60,348.70,381.80,391.90,348.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,26,7.32,49.50,-1.39,-1.39,-0.91,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,319.90,332.00,372.10,394.60,412.20,397.80,418.60,391.00,467.90,468.50,428.40,486.10,350.20,383.20,393.30,350.10,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,27,7.33,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,319.90,332.00,372.10,394.60,412.20,397.80,418.60,391.00,467.90,468.50,428.40,486.10,350.20,383.20,393.30,350.10,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,28,7.35,49.49,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,321.20,333.50,373.70,396.10,413.90,399.40,420.40,391.00,469.40,468.50,429.90,486.10,350.20,383.20,393.30,350.10,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,29,7.37,49.48,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,321.20,333.50,373.70,396.10,413.90,399.40,420.40,392.60,469.40,470.10,429.90,487.60,351.80,384.60,394.50,351.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,30,7.38,49.48,-1.38,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,321.20,333.50,373.70,396.10,413.90,399.40,420.40,392.60,469.40,470.10,429.90,487.60,351.80,384.60,394.50,351.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,31,7.40,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,322.70,335.10,375.40,397.80,415.50,401.10,422.00,392.60,471.20,470.10,431.60,487.60,351.80,384.60,394.50,351.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,32,7.42,49.49,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,322.70,335.10,375.40,397.80,415.50,401.10,422.00,394.30,471.20,471.60,431.60,489.00,353.20,385.90,395.90,352.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,33,7.43,49.49,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,322.70,335.10,375.40,397.80,415.50,401.10,422.00,394.30,471.20,471.60,431.60,489.00,353.20,385.90,395.90,352.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,34,7.45,49.48,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,324.10,336.60,377.00,399.40,417.30,402.80,423.70,395.90,472.70,473.20,433.10,490.60,353.20,385.90,395.90,352.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,35,7.47,49.49,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,324.10,336.60,377.00,399.40,417.30,402.80,423.70,395.90,472.70,473.20,433.10,490.60,354.60,387.20,397.10,353.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,36,7.48,49.50,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,324.10,336.60,377.00,399.40,417.30,402.80,423.70,395.90,472.70,473.20,433.10,490.60,354.60,387.20,397.10,353.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,37,7.50,49.49,-1.38,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,325.50,338.10,378.70,401.00,418.90,404.50,425.20,397.60,474.40,474.70,434.70,492.10,356.20,387.20,398.30,353.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,38,7.52,49.48,-1.39,-1.37,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,325.50,338.10,378.70,401.00,418.90,404.50,425.20,397.60,474.40,474.70,434.70,492.10,356.20,388.70,398.30,355.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,39,7.53,49.50,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,325.50,338.10,378.70,401.00,418.90,404.50,425.20,397.60,474.40,474.70,434.70,492.10,356.20,388.70,398.30,355.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,40,7.55,49.51,-1.38,-1.37,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,326.90,339.60,380.30,402.60,420.70,406.20,426.80,399.10,475.90,476.10,436.20,493.50,357.60,388.70,399.60,355.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,41,7.57,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,326.90,339.60,380.30,402.60,420.70,406.20,426.80,399.10,475.90,476.10,436.20,493.50,357.60,390.00,399.60,356.40,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,42,7.58,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,328.40,339.60,381.90,402.60,422.30,406.20,426.80,399.10,475.90,476.10,436.20,493.50,357.60,390.00,399.60,356.40,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,43,7.60,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,328.40,341.20,381.90,404.10,422.30,407.80,428.50,400.70,477.60,477.70,437.80,494.90,359.10,391.40,400.90,357.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,44,7.62,49.51,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,328.40,341.20,381.90,404.10,422.30,407.80,428.50,400.70,477.60,477.70,437.80,494.90,359.10,391.40,400.90,357.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,45,7.63,49.51,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,329.70,342.60,383.50,405.70,424.00,409.50,428.50,400.70,477.60,477.70,437.80,494.90,359.10,391.40,400.90,357.60,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,46,7.65,49.49,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,329.70,342.60,383.50,405.70,424.00,409.50,430.00,402.40,479.10,479.10,439.30,496.30,360.50,392.70,402.10,358.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,47,7.67,49.48,-1.38,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,329.70,342.60,383.50,405.70,424.00,409.50,430.00,402.40,479.10,479.10,439.30,496.30,360.50,392.70,402.10,358.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,48,7.68,49.48,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,331.00,344.10,385.10,407.20,425.60,411.10,431.70,402.40,480.80,479.10,440.70,496.30,360.50,392.70,402.10,358.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,49,7.70,49.49,-1.38,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,331.00,344.10,385.10,407.20,425.60,411.10,431.70,403.90,480.80,480.70,440.70,497.80,362.10,393.90,403.40,360.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,50,7.72,49.49,-1.39,-1.36,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,331.00,344.10,385.10,407.20,425.60,411.10,431.70,403.90,480.80,480.70,440.70,497.80,362.10,393.90,403.40,360.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,51,7.73,49.48,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,332.40,345.60,386.70,408.80,427.10,412.70,433.10,403.90,482.30,480.70,442.20,497.80,362.10,393.90,403.40,360.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,52,7.75,49.48,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,332.40,345.60,386.70,408.80,427.10,412.70,433.10,405.50,482.30,482.10,442.20,499.10,363.50,395.30,404.60,361.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,53,7.77,49.49,-1.40,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,332.40,345.60,386.70,408.80,427.10,412.70,433.10,405.50,482.30,482.10,442.20,499.10,363.50,395.30,404.60,361.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,54,7.78,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,333.70,346.90,388.20,410.30,428.80,414.30,434.60,407.10,483.70,483.50,443.60,500.60,363.50,395.30,404.60,361.30,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,55,7.80,49.48,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,333.70,346.90,388.20,410.30,428.80,414.30,434.60,407.10,483.70,483.50,443.60,500.60,364.80,396.50,405.80,362.40,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,56,7.82,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,333.70,346.90,388.20,410.30,428.80,414.30,434.60,407.10,483.70,483.50,443.60,500.60,364.80,396.50,405.80,362.40,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,57,7.83,49.48,-1.39,-1.37,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,335.00,348.30,389.80,411.80,430.40,415.90,436.30,408.60,485.40,485.00,445.10,501.90,366.40,396.50,407.00,362.40,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,58,7.85,49.49,-1.38,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,335.00,348.30,389.80,411.80,430.40,415.90,436.30,408.60,485.40,485.00,445.10,501.90,366.40,397.90,407.00,363.50,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 8,59,7.87,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,335.00,348.30,389.80,411.80,430.40,415.90,436.30,408.60,485.40,485.00,445.10,501.90,366.40,397.90,407.00,363.50,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 0,7.88,49.50,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,336.40,349.90,391.30,413.40,432.00,417.50,437.80,410.20,486.90,486.40,446.60,503.40,367.70,397.90,408.30,363.50,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 1,7.90,49.50,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.40,100.20,0.00,90.10,336.40,349.90,391.30,413.40,432.00,417.50,437.80,410.20,486.90,486.40,446.60,503.40,367.70,399.10,408.30,364.70,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 2,7.92,49.50,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,337.70,349.90,392.90,413.40,433.50,417.50,437.80,410.20,486.90,486.40,446.60,503.40,367.70,399.10,408.30,364.70,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 3,7.93,49.50,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,337.70,351.40,392.90,414.80,433.50,419.10,439.40,411.70,488.40,487.90,448.00,504.70,369.20,400.40,409.40,365.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 4,7.95,49.52,-1.40,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,337.70,351.40,392.90,414.80,433.50,419.10,439.40,411.70,488.40,487.90,448.00,504.70,369.20,400.40,409.40,365.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 5,7.97,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,339.10,352.70,394.30,416.40,435.20,420.70,439.40,411.70,488.40,487.90,448.00,504.70,369.20,400.40,409.40,365.80,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 6,7.98,49.49,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,99.50,100.20,0.00,90.10,339.10,352.70,394.30,416.40,435.20,420.70,440.90,413.30,489.90,489.30,449.60,506.10,370.50,401.70,410.50,367.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 7,8.00,49.49,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,339.10,352.70,394.30,416.40,435.20,420.70,440.90,413.30,489.90,489.30,449.60,506.10,370.50,401.70,410.50,367.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 8,8.02,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,340.30,354.10,395.80,417.80,436.70,422.20,442.30,413.30,491.30,489.30,451.00,506.10,370.50,401.70,410.50,367.00,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9, 9,8.03,49.49,-1.38,-1.38,-0.85,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,340.30,354.10,395.80,417.80,436.70,422.20,442.30,414.80,491.30,490.80,451.00,507.40,371.80,402.90,411.80,368.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9,10,8.05,49.52,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,340.30,354.10,395.80,417.80,436.70,422.20,442.30,414.80,491.30,490.80,451.00,507.40,371.80,402.90,411.80,368.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9,11,8.07,49.48,-1.39,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,341.70,355.50,397.40,419.30,438.20,423.70,443.90,416.20,492.90,492.10,452.40,508.80,371.80,402.90,411.80,368.20,1448.50,1448.50,0.005,3.860,72.100
2025-11-04-,19, 9,12,8.08,49.48,-1.39,-1.37,-0.87,-0.08,-0.40,200.00,99.90,0.00,99.60,100.20,0.00,90.10,341.70,355.50,397.40,419.30,438.20,423.70,443.90,416.20,492.90,492.10,452.40,508.80,373.30,404.20,412.90,369.30,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,13,8.10,49.48,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.80,100.20,0.00,90.10,341.70,355.50,397.40,419.30,438.20,423.70,443.90,416.20,492.90,492.10,452.40,508.80,373.30,404.20,412.90,369.30,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,14,8.12,49.48,-1.38,-1.36,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.80,100.20,0.00,90.10,343.00,356.90,398.90,420.80,439.80,425.30,445.30,417.80,494.30,493.60,453.80,510.20,373.30,404.20,412.90,369.30,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,15,8.13,49.51,-1.40,-1.38,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.80,100.20,0.00,90.10,343.00,356.90,398.90,420.80,439.80,425.30,445.30,417.80,494.30,493.60,453.80,510.20,374.60,405.40,414.10,370.40,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,16,8.15,49.50,-1.38,-1.37,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.90,100.20,0.00,90.10,343.00,356.90,398.90,420.80,439.80,425.30,445.30,417.80,494.30,493.60,453.80,510.20,374.60,405.40,414.10,370.40,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,17,8.17,49.49,-1.39,-1.38,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.90,100.20,0.00,90.10,344.30,358.40,400.40,422.30,441.40,427.00,446.90,419.40,495.80,494.90,455.30,511.40,374.60,405.40,414.10,370.40,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,18,8.18,49.49,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,99.90,100.20,0.00,90.10,344.30,358.40,400.40,422.30,441.40,427.00,446.90,419.40,495.80,494.90,455.30,511.40,376.00,406.80,415.30,371.60,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,19,8.20,49.49,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,344.30,358.40,400.40,422.30,441.40,427.00,446.90,419.40,495.80,494.90,455.30,511.40,376.00,406.80,415.30,371.60,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,20,8.22,49.50,-1.39,-1.37,-0.88,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,345.60,359.70,401.90,423.70,442.90,428.40,448.30,420.80,497.40,496.40,456.60,512.80,377.30,406.80,416.40,371.60,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,21,8.23,49.50,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,345.60,359.70,401.90,423.70,442.90,428.40,448.30,420.80,497.40,496.40,456.60,512.80,377.30,407.90,416.40,372.70,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,22,8.25,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,100.00,100.20,0.00,90.10,346.90,359.70,403.40,423.70,444.50,428.40,448.30,420.80,497.40,496.40,456.60,512.80,377.30,407.90,416.40,372.70,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,23,8.27,49.50,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,100.00,100.20,0.00,90.10,346.90,361.20,403.40,425.30,444.50,430.00,449.80,422.30,498.80,497.70,458.10,514.10,378.70,409.20,417.50,373.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,24,8.28,49.49,-1.38,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,100.00,100.20,0.00,90.10,346.90,361.20,403.40,425.30,444.50,430.00,449.80,422.30,498.80,497.70,458.10,514.10,378.70,409.20,417.50,373.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,25,8.30,49.50,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,100.10,100.10,0.00,90.10,348.10,361.20,404.90,425.30,446.00,430.00,449.80,422.30,498.80,497.70,458.10,514.10,378.70,409.20,417.50,373.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,26,8.32,49.49,-1.39,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,100.10,100.10,0.00,90.10,348.10,362.50,404.90,426.60,446.00,431.40,451.20,423.80,500.10,499.10,459.50,515.30,380.00,410.40,418.70,374.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,27,8.33,49.50,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.10,0.00,90.10,348.10,362.50,404.90,426.60,446.00,431.40,451.20,423.80,500.10,499.10,459.50,515.30,380.00,410.40,418.70,374.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,28,8.35,49.48,-1.39,-1.36,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.10,100.10,0.00,90.10,349.30,363.80,406.30,428.10,447.40,433.00,451.20,423.80,500.10,499.10,459.50,515.30,380.00,410.40,418.70,374.90,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,29,8.37,49.49,-1.37,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.10,0.00,90.10,349.30,363.80,406.30,428.10,447.40,433.00,452.80,425.20,501.60,500.40,460.80,516.70,381.40,411.50,419.80,376.00,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,30,8.38,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,100.10,100.10,0.00,90.10,349.30,363.80,406.30,428.10,447.40,433.00,452.80,425.20,501.60,500.40,460.80,516.70,381.40,411.50,419.80,376.00,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,31,8.40,49.49,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,100.10,100.10,0.00,90.10,350.70,365.20,407.70,429.50,448.90,434.40,454.20,425.20,503.00,500.40,462.20,516.70,381.40,411.50,419.80,376.00,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,32,8.42,49.54,-1.39,-1.37,-0.88,-0.08,-0.40,200.00,99.90,0.00,100.10,100.10,0.00,90.10,350.70,365.20,407.70,429.50,448.90,434.40,454.20,426.70,503.00,501.70,462.20,518.00,382.70,412.80,420.90,377.10,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,33,8.43,49.50,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.10,0.00,90.10,350.70,365.20,407.70,429.50,448.90,434.40,454.20,426.70,503.00,501.70,462.20,518.00,382.70,412.80,420.90,377.10,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,34,8.45,49.49,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.10,351.90,366.50,409.20,430.80,450.30,435.90,455.60,428.10,504.40,503.10,463.50,519.20,382.70,412.80,420.90,377.10,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,35,8.47,49.50,-1.38,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.10,351.90,366.50,409.20,430.80,450.30,435.90,455.60,428.10,504.40,503.10,463.50,519.20,384.00,413.90,422.00,378.20,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,36,8.48,49.49,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.20,100.00,0.00,90.10,351.90,366.50,409.20,430.80,450.30,435.90,455.60,428.10,504.40,503.10,463.50,519.20,384.00,413.90,422.00,378.20,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,37,8.50,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.20,100.00,0.00,90.10,353.00,367.80,410.60,432.20,451.80,437.50,457.10,429.50,505.80,504.40,464.80,520.50,385.20,413.90,423.10,378.20,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,38,8.52,49.49,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.20,100.00,0.00,90.10,353.00,367.80,410.60,432.20,451.80,437.50,457.10,429.50,505.80,504.40,464.80,520.50,385.20,415.10,423.10,379.20,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,39,8.53,49.53,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.20,100.00,0.00,90.10,354.30,367.80,411.90,432.20,453.20,437.50,457.10,429.50,505.80,504.40,464.80,520.50,385.20,415.10,423.10,379.20,1448.50,1448.50,0.005,3.870,72.100
2025-11-04-,19, 9,40,8.55,49.53,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.20,100.00,0.00,90.10,354.30,369.20,411.90,433.70,453.20,438.80,458.40,431.00,507.20,505.70,466.20,521.70,386.60,416.30,424.10,380.30,1448.50,1448.50,0.005,3.870,72.100
